"nombre_dispositivo","decibelios","fecha_medicion","type","serialNumber","status","address","deviceTypeId","longitude","latitude","geometry.type","CodigoSeccion","Clave_Tiempo","Ocupacion","Intensidad","Velocidad","FechaHora"
"BI-RUI-C011",47.5,2026-02-07 17:11:55.037,"Feature","4720187165580",1,"Jardines de Albia (frente a fuente)",1,-2.928189,43.262887,"Point","341",2026-02-07 17:15:00,1,317,18,2026-02-07 17:20:00
"BI-RUI-C023",71.2,2026-02-07 17:12:18.587,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07 17:15:00,1,346,41,2026-02-07 17:20:00
"BI-RUI-C015",68,2026-02-07 17:13:11.497,"Feature","62624880565532",1,"Juan de Ajuriaguerra 14",1,-2.93266,43.26567,"Point","312",2026-02-07 17:15:00,0,322,50,2026-02-07 17:20:00
"BI-RUI-BR11",60.679,2026-02-07 17:13:27.47,"Feature","051999999992011",1,"ZABALBIDE CON SANTA CLARA",1,-2.912525,43.255666,"Point","363",2026-02-07 17:15:00,0,0,0,2026-02-07 17:15:00
"BI-RUI-015",69.168,2026-02-07 17:13:58.27,"Feature","051999999991015",1,"DE LA TORRE 5",1,-2.924639,43.257559,"Point","337",2026-02-07 17:15:00,5,364,17,2026-02-07 17:20:00
"BI-RUI-P007",65.5,2026-02-07 17:14:00.99,"Feature","264832628820516",1,"LEHENDAKARI AGUIRRE  20-26",1,-2.947327,43.272064,"Point","283",2026-02-07 17:15:00,0,0,0,2026-02-07 17:15:00
"BI-RUI-C023",70.7,2026-02-07 17:15:24.717,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07 17:15:00,1,346,41,2026-02-07 17:20:00
"BI-RUI-019",67.837,2026-02-07 17:15:31.61,"Feature","051999999991019",1,"ZUNZUNEGUI JUNTO BOCA METRO",1,-2.948616,43.261587,"Point","391",2026-02-07 17:15:00,0,0,0,2026-02-07 17:20:00
"BI-RUI-017",67.988,2026-02-07 17:15:32.25,"Feature","051999999991017",1,"SOMERA FRENTE 43 ALDAXKA",1,-2.9224,43.257373,"Point","337",2026-02-07 17:15:00,5,364,17,2026-02-07 17:20:00
"BI-RUI-004",74.002,2026-02-07 17:15:45.767,"Feature","051999999991004",1,"PLAZA UNAMUNO FAROLA 13",1,-2.921691,43.258396,"Point","337",2026-02-07 17:15:00,5,364,17,2026-02-07 17:20:00
"BI-RUI-006",69.446,2026-02-07 17:16:06.067,"Feature","051999999991006",1,"BARRENKALE   7 ",1,-2.925136,43.256697,"Point","335",2026-02-07 17:15:00,0,0,0,2026-02-07 17:20:00
"BI-RUI-001",62.867,2026-02-07 17:16:16.85,"Feature","051999999991001",1,"RODRIGUEZ ARIAS   71 BIS",1,-2.944465,43.263875,"Point","352",2026-02-07 17:15:00,0,0,0,2026-02-07 17:20:00
"BI-RUI-P002",50.4,2026-02-07 17:16:28.537,"Feature","13697301088804",2,"PLAZA NUEVA (BALCÓN ASOCIACIÓN COMERCIANTES)",1,-2.922321,43.259093,"Point","337",2026-02-07 17:15:00,5,364,17,2026-02-07 17:20:00
"BI-RUI-P009",66.8,2026-02-07 17:16:33.29,"Feature","180634089949732",1,"ALAMEDA REKALDE 27",1,-2.934442,43.264067,"Point","312",2026-02-07 17:15:00,0,322,50,2026-02-07 17:20:00
"BI-RUI-P011",68.3,2026-02-07 17:16:48.853,"Feature","193547729768780",1,"CAMPO VOLANTÍN (CON MUGICA)(CÁMARA TRÁFICO)",1,-2.927817,43.267275,"Point","319",2026-02-07 17:15:00,8,430,5,2026-02-07 17:20:00
"BI-RUI-C025",52.8,2026-02-07 17:17:07.45,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-07 17:15:00,1,384,11,2026-02-07 17:20:00
"BI-RUI-C020",61.3,2026-02-07 17:17:19.683,"Feature","233588181730096",2,"Ledesma 10 bis",1,-2.928391,43.262172,"Point","248",2026-02-07 17:15:00,0,68,30,2026-02-07 17:15:00
"BI-RUI-P003",80.6,2026-02-07 17:17:53.407,"Feature","145922164263460",1,"PLAZA NUEVA 5",1,-2.922734,43.258821,"Point","337",2026-02-07 17:15:00,5,364,17,2026-02-07 17:20:00
"BI-RUI-007",65.349,2026-02-07 17:17:56.657,"Feature","051999999991007",1,"AVENIDA MADARIAGA 3-5",1,-2.944399,43.271091,"Point","280",2026-02-07 17:15:00,0,0,0,2026-02-07 17:20:00
"BI-RUI-C023",69,2026-02-07 17:18:41.49,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07 17:15:00,1,346,41,2026-02-07 17:20:00
"BI-RUI-009",76.253,2026-02-07 17:20:09.05,"Feature","051999999991009",1,"SANTA MARIA 18",1,-2.925421,43.257746,"Point","335",2026-02-07 17:15:00,0,0,0,2026-02-07 17:20:00
"BI-RUI-008",59.902,2026-02-07 17:20:12.16,"Feature","051999999991008",1,"ITURRIBIDE 30",1,-2.927927,43.262351,"Point","248",2026-02-07 17:15:00,0,68,30,2026-02-07 17:15:00
"BI-RUI-C005",60.8,2026-02-07 17:20:40.1,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-07 17:15:00,5,364,17,2026-02-07 17:20:00
"BI-RUI-010",76.32,2026-02-07 17:20:46.147,"Feature","051999999991010",1,"BARRENKALE BARRENA 7",1,-2.925336,43.257225,"Point","335",2026-02-07 17:15:00,0,0,0,2026-02-07 17:20:00
"BI-RUI-011",68.623,2026-02-07 17:20:59.947,"Feature","051999999991011",1,"JARDINES 6",1,-2.925043,43.258266,"Point","337",2026-02-07 17:15:00,5,364,17,2026-02-07 17:20:00
"BI-RUI-P013",67.3,2026-02-07 17:21:26.137,"Feature","263912178979148",1,"GORDÓNIZ (CON GOYA)(CÁMARA TRÁFICO)",1,-2.946182,43.252719,"Point","323",2026-02-07 17:15:00,0,194,10,2026-02-07 17:20:00
"BI-RUI-C023",67.9,2026-02-07 17:21:58.25,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07 17:15:00,1,346,41,2026-02-07 17:20:00
"BI-RUI-C025",50.5,2026-02-07 17:22:29.863,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-07 17:15:00,1,384,11,2026-02-07 17:20:00
"BI-RUI-C005",73.6,2026-02-07 17:37:58.35,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-07 17:45:00,8,471,15,2026-02-07 17:45:00
"BI-RUI-C023",67.9,2026-02-07 17:38:02.43,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07 17:45:00,1,249,31,2026-02-07 17:45:00
"BI-RUI-BR6",58.364,2026-02-07 17:38:15.65,"Feature","051999999992006",1,"ROTONDA GARAIZAR",1,-2.9033,43.260261,"Point","356",2026-02-07 17:45:00,5,486,7,2026-02-07 17:50:00
"BI-RUI-005",63.61,2026-02-07 17:38:21.73,"Feature","051999999991005",1,"MARIA MUÑOZ FRENTE 2 ",1,-2.921992,43.257555,"Point","337",2026-02-07 17:45:00,8,471,15,2026-02-07 17:45:00
"BI-RUI-C025",45.4,2026-02-07 17:38:25.713,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-07 17:45:00,1,394,11,2026-02-07 17:45:00
"BI-RUI-025",64.6,2026-02-07 17:38:59.983,"Feature","051999999991025",2,"PRINCIPE 1",1,-2.924567,43.261992,"Point","337",2026-02-07 17:45:00,8,471,15,2026-02-07 17:45:00
"BI-RUI-C003",56.5,2026-02-07 17:39:02.453,"Feature","051999999993003",1,"MUELLE RIPA (RIA)",1,-2.924641,43.261251,"Point","337",2026-02-07 17:45:00,8,471,15,2026-02-07 17:45:00
"BI-RUI-C018",59.1,2026-02-07 17:39:02.797,"Feature","171837364652940",1,"Ledesma 6",1,-2.927146,43.261879,"Point","337",2026-02-07 17:45:00,8,471,15,2026-02-07 17:45:00
"BI-RUI-P014",61.8,2026-02-07 17:39:22.11,"Feature","110891067380044",1,"MONTEVIDEO (FRENTE HOSPITAL)(CÁMARA TRÁFICO)",1,-2.954683,43.26077,"Point","392",2026-02-07 17:45:00,17,1398,18,2026-02-07 17:45:00
"BI-RUI-C024",66.2,2026-02-07 17:39:22.847,"Feature","9381832634856",2,"Avenida de las Universidades 8",1,-2.934714,43.270142,"Point","342",2026-02-07 17:45:00,0,67,13,2026-02-07 17:45:00
"BI-RUI-BR15",67.2,2026-02-07 17:39:54.413,"Feature","101692098863992",1,"ALAMEDA URQUIJO CON DOCTOR AREILZA",1,-2.942425,43.261366,"Point","345",2026-02-07 17:45:00,0,136,1,2026-02-07 17:45:00
"BI-RUI-C016",66.1,2026-02-07 17:40:28.713,"Feature","110281893366668",1,"Diputación 4",1,-2.93203,43.263171,"Point","312",2026-02-07 17:45:00,0,802,49,2026-02-07 17:45:00
"BI-RUI-C013",64.4,2026-02-07 17:41:00.607,"Feature","93385137277376",1,"Colón de Larreategui 5",1,-2.92688,43.262285,"Point","337",2026-02-07 17:45:00,8,471,15,2026-02-07 17:45:00
"BI-RUI-C014",61.8,2026-02-07 17:41:02.013,"Feature","92672527453068",1,"Iparraguirre 16",1,-2.935306,43.266038,"Point","338",2026-02-07 17:45:00,1,255,21,2026-02-07 17:45:00
"BI-RUI-C023",70.8,2026-02-07 17:41:16.563,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07 17:45:00,1,249,31,2026-02-07 17:45:00
"BI-RUI-P001",75.6,2026-02-07 17:41:24.97,"Feature","53696331516452",1,"PLAZA NUEVA 15",1,-2.922658,43.259361,"Point","337",2026-02-07 17:45:00,8,471,15,2026-02-07 17:45:00
"BI-RUI-C034",66.1,2026-02-07 17:42:19.853,"Feature","22635509719416",1,"Aretxabaleta 6",1,-2.941152,43.260501,"Point","344",2026-02-07 17:45:00,6,1005,13,2026-02-07 17:45:00
"BI-RUI-C011",46.3,2026-02-07 17:42:50.62,"Feature","4720187165580",1,"Jardines de Albia (frente a fuente)",1,-2.928189,43.262887,"Point","341",2026-02-07 17:45:00,2,432,14,2026-02-07 17:45:00
"BI-RUI-P012",69.6,2026-02-07 17:43:25.923,"Feature","4474679464268",1,"SANTUTXU (CON KARMELO 1)(CÁMARA TRÁFICO)",1,-2.915837,43.253675,"Point","363",2026-02-07 17:45:00,0,0,0,2026-02-07 17:45:00
"BI-RUI-BR11",58.527,2026-02-07 17:43:34.283,"Feature","051999999992011",1,"ZABALBIDE CON SANTA CLARA",1,-2.912525,43.255666,"Point","363",2026-02-07 17:45:00,0,0,0,2026-02-07 17:45:00
"BI-RUI-015",73.883,2026-02-07 17:43:52.19,"Feature","051999999991015",1,"DE LA TORRE 5",1,-2.924639,43.257559,"Point","337",2026-02-07 17:45:00,8,471,15,2026-02-07 17:45:00
"BI-RUI-C025",47.8,2026-02-07 17:43:53.74,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-07 17:45:00,1,394,11,2026-02-07 17:45:00
"BI-RUI-C015",69.2,2026-02-07 17:44:01.3,"Feature","62624880565532",1,"Juan de Ajuriaguerra 14",1,-2.93266,43.26567,"Point","312",2026-02-07 17:45:00,0,802,49,2026-02-07 17:45:00
"BI-RUI-P007",65.6,2026-02-07 17:44:01.693,"Feature","264832628820516",1,"LEHENDAKARI AGUIRRE  20-26",1,-2.947327,43.272064,"Point","283",2026-02-07 17:45:00,0,0,0,2026-02-07 17:45:00
"BI-RUI-C023",70.2,2026-02-07 17:44:32.023,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07 17:45:00,1,249,31,2026-02-07 17:45:00
"BI-RUI-017",67.79,2026-02-07 17:45:32.22,"Feature","051999999991017",1,"SOMERA FRENTE 43 ALDAXKA",1,-2.9224,43.257373,"Point","337",2026-02-07 17:45:00,8,471,15,2026-02-07 17:45:00
"BI-RUI-019",67.576,2026-02-07 17:45:37.47,"Feature","051999999991019",1,"ZUNZUNEGUI JUNTO BOCA METRO",1,-2.948616,43.261587,"Point","391",2026-02-07 17:45:00,0,0,0,2026-02-07 17:45:00
"BI-RUI-004",70.654,2026-02-07 17:45:46.033,"Feature","051999999991004",1,"PLAZA UNAMUNO FAROLA 13",1,-2.921691,43.258396,"Point","337",2026-02-07 17:45:00,8,471,15,2026-02-07 17:45:00
"BI-RUI-006",76.373,2026-02-07 17:45:59.427,"Feature","051999999991006",1,"BARRENKALE   7 ",1,-2.925136,43.256697,"Point","335",2026-02-07 17:45:00,0,0,0,2026-02-07 17:45:00
"BI-RUI-001",60.876,2026-02-07 17:46:19.117,"Feature","051999999991001",1,"RODRIGUEZ ARIAS   71 BIS",1,-2.944465,43.263875,"Point","352",2026-02-07 17:45:00,0,0,0,2026-02-07 17:45:00
"BI-RUI-P002",49.6,2026-02-07 17:46:29.133,"Feature","13697301088804",2,"PLAZA NUEVA (BALCÓN ASOCIACIÓN COMERCIANTES)",1,-2.922321,43.259093,"Point","337",2026-02-07 17:45:00,8,471,15,2026-02-07 17:45:00
"BI-RUI-P009",66.8,2026-02-07 17:46:33.587,"Feature","180634089949732",1,"ALAMEDA REKALDE 27",1,-2.934442,43.264067,"Point","312",2026-02-07 17:45:00,0,802,49,2026-02-07 17:45:00
"BI-RUI-P011",66.2,2026-02-07 17:46:49.48,"Feature","193547729768780",1,"CAMPO VOLANTÍN (CON MUGICA)(CÁMARA TRÁFICO)",1,-2.927817,43.267275,"Point","319",2026-02-07 17:45:00,24,436,1,2026-02-07 17:45:00
"BI-RUI-C023",69.7,2026-02-07 17:47:48.533,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07 17:45:00,1,249,31,2026-02-07 17:45:00
"BI-RUI-P003",80.3,2026-02-07 17:47:54.08,"Feature","145922164263460",1,"PLAZA NUEVA 5",1,-2.922734,43.258821,"Point","337",2026-02-07 17:45:00,8,471,15,2026-02-07 17:45:00
"BI-RUI-007",66.96,2026-02-07 17:48:03.473,"Feature","051999999991007",1,"AVENIDA MADARIAGA 3-5",1,-2.944399,43.271091,"Point","280",2026-02-07 17:45:00,0,0,0,2026-02-07 17:45:00
"BI-RUI-C020",61.3,2026-02-07 17:48:17.363,"Feature","233588181730096",2,"Ledesma 10 bis",1,-2.928391,43.262172,"Point","248",2026-02-07 17:45:00,0,76,18,2026-02-07 17:45:00
"BI-RUI-C025",50.1,2026-02-07 17:49:20.34,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-07 17:45:00,1,394,11,2026-02-07 17:45:00
"BI-RUI-009",74.932,2026-02-07 17:50:08.753,"Feature","051999999991009",1,"SANTA MARIA 18",1,-2.925421,43.257746,"Point","335",2026-02-07 17:45:00,0,0,0,2026-02-07 17:45:00
"BI-RUI-008",64.928,2026-02-07 17:50:10.503,"Feature","051999999991008",1,"ITURRIBIDE 30",1,-2.927927,43.262351,"Point","248",2026-02-07 17:45:00,0,76,18,2026-02-07 17:45:00
"BI-RUI-010",77.433,2026-02-07 17:50:43.087,"Feature","051999999991010",1,"BARRENKALE BARRENA 7",1,-2.925336,43.257225,"Point","335",2026-02-07 17:45:00,0,0,0,2026-02-07 17:45:00
"BI-RUI-011",72.583,2026-02-07 17:50:58.417,"Feature","051999999991011",1,"JARDINES 6",1,-2.925043,43.258266,"Point","337",2026-02-07 17:45:00,8,471,15,2026-02-07 17:45:00
"BI-RUI-C005",61.4,2026-02-07 17:51:05.93,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-07 17:45:00,8,471,15,2026-02-07 17:45:00
"BI-RUI-C023",68.7,2026-02-07 17:51:06.12,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07 17:45:00,1,249,31,2026-02-07 17:45:00
"BI-RUI-P005",65.5,2026-02-07 17:51:06.323,"Feature","215537962324300",1,"AUTONOMÍA 33 (ESQUINA GORDÓNIZ)(CÁMARA TRÁFICO)",1,-2.941332,43.257536,"Point","322",2026-02-07 17:45:00,1,357,6,2026-02-07 17:45:00
"BI-RUI-P013",65.3,2026-02-07 17:51:26.747,"Feature","263912178979148",1,"GORDÓNIZ (CON GOYA)(CÁMARA TRÁFICO)",1,-2.946182,43.252719,"Point","323",2026-02-07 17:45:00,0,179,9,2026-02-07 17:45:00
"BI-RUI-P004",71.5,2026-02-07 17:51:41.047,"Feature","211957269662244",1,"PLAZA NUEVA 2",1,-2.923018,43.259105,"Point","337",2026-02-07 17:45:00,8,471,15,2026-02-07 17:45:00
"BI-RUI-C005",71.5,2026-02-07 17:53:15.637,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-07 18:00:00,18,555,10,2026-02-07 18:05:00
"BI-RUI-005",64.974,2026-02-07 17:53:20.917,"Feature","051999999991005",1,"MARIA MUÑOZ FRENTE 2 ",1,-2.921992,43.257555,"Point","337",2026-02-07 18:00:00,18,555,10,2026-02-07 18:05:00
"BI-RUI-025",65.6,2026-02-07 17:54:16.347,"Feature","051999999991025",2,"PRINCIPE 1",1,-2.924567,43.261992,"Point","337",2026-02-07 18:00:00,18,555,10,2026-02-07 18:05:00
"BI-RUI-C023",68.7,2026-02-07 17:54:16.393,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07 18:00:00,1,349,29,2026-02-07 18:05:00
"BI-RUI-C018",62.1,2026-02-07 17:54:18.893,"Feature","171837364652940",1,"Ledesma 6",1,-2.927146,43.261879,"Point","337",2026-02-07 18:00:00,18,555,10,2026-02-07 18:05:00
"BI-RUI-C003",58.5,2026-02-07 17:54:22.033,"Feature","051999999993003",1,"MUELLE RIPA (RIA)",1,-2.924641,43.261251,"Point","337",2026-02-07 18:00:00,18,555,10,2026-02-07 18:05:00
"BI-RUI-P014",61.2,2026-02-07 17:54:22.69,"Feature","110891067380044",1,"MONTEVIDEO (FRENTE HOSPITAL)(CÁMARA TRÁFICO)",1,-2.954683,43.26077,"Point","392",2026-02-07 18:00:00,10,1326,20,2026-02-07 18:05:00
"BI-RUI-C024",65.5,2026-02-07 17:54:33.457,"Feature","9381832634856",2,"Avenida de las Universidades 8",1,-2.934714,43.270142,"Point","342",2026-02-07 18:00:00,0,17,0,2026-02-07 18:05:00
"BI-RUI-C025",55.5,2026-02-07 17:54:37.537,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-07 18:00:00,3,432,10,2026-02-07 18:05:00
"BI-RUI-BR15",70.3,2026-02-07 17:55:11.383,"Feature","101692098863992",1,"ALAMEDA URQUIJO CON DOCTOR AREILZA",1,-2.942425,43.261366,"Point","345",2026-02-07 18:00:00,0,152,5,2026-02-07 18:05:00
"BI-RUI-C016",65.7,2026-02-07 17:55:38.637,"Feature","110281893366668",1,"Diputación 4",1,-2.93203,43.263171,"Point","312",2026-02-07 18:00:00,0,855,50,2026-02-07 18:05:00
"BI-RUI-C013",63.6,2026-02-07 17:56:23.063,"Feature","93385137277376",1,"Colón de Larreategui 5",1,-2.92688,43.262285,"Point","337",2026-02-07 18:00:00,18,555,10,2026-02-07 18:05:00
"BI-RUI-P001",76.1,2026-02-07 17:56:25.033,"Feature","53696331516452",1,"PLAZA NUEVA 15",1,-2.922658,43.259361,"Point","337",2026-02-07 18:00:00,18,555,10,2026-02-07 18:05:00
"BI-RUI-C014",62.3,2026-02-07 17:56:29.363,"Feature","92672527453068",1,"Iparraguirre 16",1,-2.935306,43.266038,"Point","338",2026-02-07 18:00:00,0,160,28,2026-02-07 18:05:00
"BI-RUI-C023",70,2026-02-07 17:57:29.76,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07 18:00:00,1,349,29,2026-02-07 18:05:00
"BI-RUI-C034",65.9,2026-02-07 17:57:36.277,"Feature","22635509719416",1,"Aretxabaleta 6",1,-2.941152,43.260501,"Point","344",2026-02-07 18:00:00,8,992,12,2026-02-07 18:05:00
"BI-RUI-C011",50.4,2026-02-07 17:58:22.813,"Feature","4720187165580",1,"Jardines de Albia (frente a fuente)",1,-2.928189,43.262887,"Point","341",2026-02-07 18:00:00,2,384,14,2026-02-07 18:05:00
"BI-RUI-015",72.307,2026-02-07 17:59:00.427,"Feature","051999999991015",1,"DE LA TORRE 5",1,-2.924639,43.257559,"Point","337",2026-02-07 18:00:00,18,555,10,2026-02-07 18:05:00
"BI-RUI-C015",67.8,2026-02-07 17:59:24.163,"Feature","62624880565532",1,"Juan de Ajuriaguerra 14",1,-2.93266,43.26567,"Point","312",2026-02-07 18:00:00,0,855,50,2026-02-07 18:05:00
"BI-RUI-C025",48.6,2026-02-07 17:59:54.34,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-07 18:00:00,3,432,10,2026-02-07 18:05:00
"BI-RUI-C023",69.1,2026-02-07 18:00:42.877,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07 18:00:00,1,349,29,2026-02-07 18:05:00
"BI-RUI-004",72.454,2026-02-07 18:00:42.877,"Feature","051999999991004",1,"PLAZA UNAMUNO FAROLA 13",1,-2.921691,43.258396,"Point","337",2026-02-07 18:00:00,18,555,10,2026-02-07 18:05:00
"BI-RUI-017",67.269,2026-02-07 18:00:42.893,"Feature","051999999991017",1,"SOMERA FRENTE 43 ALDAXKA",1,-2.9224,43.257373,"Point","337",2026-02-07 18:00:00,18,555,10,2026-02-07 18:05:00
"BI-RUI-006",73.946,2026-02-07 18:00:58.02,"Feature","051999999991006",1,"BARRENKALE   7 ",1,-2.925136,43.256697,"Point","335",2026-02-07 18:00:00,0,0,0,2026-02-07 18:05:00
"BI-RUI-001",63.446,2026-02-07 18:01:12.02,"Feature","051999999991001",1,"RODRIGUEZ ARIAS   71 BIS",1,-2.944465,43.263875,"Point","352",2026-02-07 18:00:00,0,0,0,2026-02-07 18:05:00
"BI-RUI-P002",50.4,2026-02-07 18:01:29.133,"Feature","13697301088804",2,"PLAZA NUEVA (BALCÓN ASOCIACIÓN COMERCIANTES)",1,-2.922321,43.259093,"Point","337",2026-02-07 18:00:00,18,555,10,2026-02-07 18:05:00
"BI-RUI-P011",67.9,2026-02-07 18:01:49.65,"Feature","193547729768780",1,"CAMPO VOLANTÍN (CON MUGICA)(CÁMARA TRÁFICO)",1,-2.927817,43.267275,"Point","319",2026-02-07 18:00:00,17,440,2,2026-02-07 18:05:00
"BI-RUI-P003",80,2026-02-07 18:02:54.067,"Feature","145922164263460",1,"PLAZA NUEVA 5",1,-2.922734,43.258821,"Point","337",2026-02-07 18:00:00,18,555,10,2026-02-07 18:05:00
"BI-RUI-C023",67.8,2026-02-07 18:03:49.417,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07 18:00:00,1,349,29,2026-02-07 18:05:00
"BI-RUI-009",76.083,2026-02-07 18:04:57.503,"Feature","051999999991009",1,"SANTA MARIA 18",1,-2.925421,43.257746,"Point","335",2026-02-07 18:00:00,0,0,0,2026-02-07 18:05:00
"BI-RUI-C025",48.8,2026-02-07 18:05:10.643,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-07 18:00:00,3,432,10,2026-02-07 18:05:00
"BI-RUI-010",76.206,2026-02-07 18:05:59.4,"Feature","051999999991010",1,"BARRENKALE BARRENA 7",1,-2.925336,43.257225,"Point","335",2026-02-07 18:00:00,0,0,0,2026-02-07 18:05:00
"BI-RUI-011",68.266,2026-02-07 18:05:59.587,"Feature","051999999991011",1,"JARDINES 6",1,-2.925043,43.258266,"Point","337",2026-02-07 18:00:00,18,555,10,2026-02-07 18:05:00
"BI-RUI-P005",65.2,2026-02-07 18:06:06.48,"Feature","215537962324300",1,"AUTONOMÍA 33 (ESQUINA GORDÓNIZ)(CÁMARA TRÁFICO)",1,-2.941332,43.257536,"Point","322",2026-02-07 18:00:00,1,307,6,2026-02-07 18:05:00
"BI-RUI-C005",61.8,2026-02-07 18:06:16.213,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-07 18:00:00,18,555,10,2026-02-07 18:05:00
"BI-RUI-P004",73.6,2026-02-07 18:06:41.61,"Feature","211957269662244",1,"PLAZA NUEVA 2",1,-2.923018,43.259105,"Point","337",2026-02-07 18:00:00,18,555,10,2026-02-07 18:05:00
"BI-RUI-C023",67.7,2026-02-07 18:07:11.72,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07 18:00:00,1,349,29,2026-02-07 18:05:00
"BI-RUI-BR11",57.823,2026-02-07 18:13:24.627,"Feature","051999999992011",1,"ZABALBIDE CON SANTA CLARA",1,-2.912525,43.255666,"Point","363",2026-02-07 18:15:00,0,0,0,2026-02-07 18:10:00
"BI-RUI-P007",64.9,2026-02-07 18:14:02.227,"Feature","264832628820516",1,"LEHENDAKARI AGUIRRE  20-26",1,-2.947327,43.272064,"Point","283",2026-02-07 18:15:00,0,0,0,2026-02-07 18:10:00
"BI-RUI-007",64.603,2026-02-07 18:17:53.91,"Feature","051999999991007",1,"AVENIDA MADARIAGA 3-5",1,-2.944399,43.271091,"Point","280",2026-02-07 18:15:00,0,0,0,2026-02-07 18:10:00
"BI-RUI-C020",66.7,2026-02-07 18:19:08.92,"Feature","233588181730096",2,"Ledesma 10 bis",1,-2.928391,43.262172,"Point","248",2026-02-07 18:15:00,2,158,24,2026-02-07 18:10:00
"BI-RUI-008",62.754,2026-02-07 18:20:10.52,"Feature","051999999991008",1,"ITURRIBIDE 30",1,-2.927927,43.262351,"Point","248",2026-02-07 18:15:00,2,158,24,2026-02-07 18:10:00
"BI-RUI-C025",41.9,2026-02-08 00:08:06.627,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-08 00:15:00,1,369,6,2026-02-08 00:10:00
"BI-RUI-005",67.677,2026-02-08 00:08:41.897,"Feature","051999999991005",1,"MARIA MUÑOZ FRENTE 2 ",1,-2.921992,43.257555,"Point","337",2026-02-08 00:15:00,13,231,13,2026-02-08 00:10:00
"BI-RUI-C023",61.1,2026-02-08 00:08:50.973,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-08 00:15:00,0,78,8,2026-02-08 00:10:00
"BI-RUI-P014",56.8,2026-02-08 00:09:29.26,"Feature","110891067380044",1,"MONTEVIDEO (FRENTE HOSPITAL)(CÁMARA TRÁFICO)",1,-2.954683,43.26077,"Point","392",2026-02-08 00:15:00,0,347,27,2026-02-08 00:10:00
"BI-RUI-C011",56.1,2026-02-08 00:10:42.13,"Feature","4720187165580",1,"Jardines de Albia (frente a fuente)",1,-2.928189,43.262887,"Point","341",2026-02-08 00:15:00,0,148,6,2026-02-08 00:10:00
